timestamp,price1,size1,ticks1,change1,price2,size2,ticks2,change2,roc_1,roc_5,roc_15,spread
13:51:21,335.53525714285706,3235,14,0.5529847127424284,274.5772,100,1,0.9994904711422209,0.006184775020036892,0.061571721469731,0.039424558901672124,-0.44650575839979245
13:51:22,335.5502000000001,1391,18,0.5574627783223632,274.5983692307692,739,13,1.0072772849102816,0.0045544017891132604,0.058262973281605124,0.03611581071354625,-0.44981450658791833
13:51:23,335.6459142857143,601,7,0.5861463723809025,274.5983692307692,0,0,1.0072772849102816,0.030996516558083886,0.08694656734014439,0.06479940477208551,-0.42113091252937906
13:51:24,335.58125,195,4,0.5667678218576092,274.62,1,1,1.0152338693273757,0.007835092716854342,0.05961143239975697,0.037464269831698094,-0.4484660474697665
13:51:25,335.58125,0,0,0.5667678218576092,274.6103,50,1,1.0116658561872787,0.0067053556066355435,0.063179445539854,0.04103228297179512,-0.44489803432966946
13:51:26,335.5953636363636,1401,11,0.570997387100889,274.6103,0,0,1.0116658561872787,0.0071766355714014685,0.06740901078313377,0.045261848215074896,-0.4406684690863897
13:51:27,335.59236842105275,2481,19,0.5700997829506584,274.61,1,1,1.0115555052654268,-0.0049650061083913455,0.06662175755475508,0.0444745949866962,-0.4414557223147684
13:51:28,335.5884,101,2,0.5689105291451082,274.6275272727273,1031,11,1.0180026742758428,-0.013714618048357274,0.058985334738788864,0.03683817217072999,-0.4490921451307346
13:51:29,335.65750769230766,1871,13,0.5896206768277068,274.61809523809535,3094,42,1.0145332285537099,0.01798314176660465,0.08316492814352039,0.06101776557546151,-0.42491255172600306
13:51,335.56802,526,5,0.5628030641773595,274.61625,685,8,1.0138544828041345,-0.008300147303842764,0.05702606124274845,0.034878898674689574,-0.451051418626775
13:51:31,335.56333333333333,7800,6,0.5613985669996293,274.6130857142858,281,7,1.012690543318846,-0.010447959102607318,0.044795213154456504,0.031979145853469504,-0.4512919763192167
13:51:32,335.555,236,2,0.5589012391587123,274.6001,1,1,1.0079139248440885,-0.008750759868475178,0.04707450378829697,0.03425843648730997,-0.4490126856853762
13:51:33,335.55249999999995,1349,12,0.5581520408064201,274.6025,125,4,1.0087967322189655,-0.015424870506455135,0.04544249806112782,0.03262643076014082,-0.4506446914125454
13:51:34,335.54875,425,4,0.557028243278016,274.6025,0,0,1.0087967322189655,-0.00987351056381025,0.04431870053272374,0.03150263323173674,-0.45176848894094945
13:51:35,335.555,600,4,0.5589012391587123,274.61933333333326,385,15,1.0149886450565497,-0.015641588346126722,0.03999978357583572,0.027183716274848724,-0.4560874058978375
13:51:36,335.5725,290,4,0.5641456276246379,274.6237142857144,1246,35,1.016600118836146,-0.010613038843183875,0.04363269826216515,0.03081663096117815,-0.45245449121150805
13:51:37,335.5725,0,0,0.5641456276246379,274.59602,820,5,1.0064131523068165,-0.003613987834213961,0.05381966479149464,0.04100359749050764,-0.44226752468217856
13:51:38,335.55995,405,2,0.5603846518962207,274.59860000000003,60,2,1.0073621702348088,-0.009442474676245816,0.049109671135085076,0.036293603834098076,-0.4469775183385881
13:51:39,335.56666666666666,201,3,0.562397498135996,274.59869999999995,704,9,1.007398953875398,-0.006076749057440045,0.05108573373427122,0.03826966643328422,-0.445001455739402
13:51:40,335.577,2479,10,0.5654941846587365,274.60333333333335,148,3,1.0091032625574612,-0.010217053222497108,0.05247811157494847,0.03966204427396147,-0.4436090778987247
13:51:41,335.58538,163,5,0.5680054975355614,274.60997499999996,768,4,1.0115463093552535,-0.004878444830372253,0.052546377653981124,0.039730310352994125,-0.44354081181969207
13:51:42,335.5899,15,1,0.56936004815648,274.60755,11,2,1.0106543060702449,-0.007651696696687416,0.05479293155990833,0.04197686425892133,-0.44129425791376486
13:51:43,335.58,10,1,0.5663932226814632,274.6166,6,2,1.0139832255463122,-0.016997404432545826,0.04849718660882424,0.03568111930783724,-0.44759000286484896
